id;data_inversa;dia_semana;horario;uf;municipio;ITEM;GRUPO_ITEM;Primeira_Doação;idade;sexo;QTD;TIPO_ONG;ID_ONG
631144;28/09/2025;sábado;14:10:00;SP;JUQUITIBA;Não Pereciveis;Alimentação;Não;51;Masculino;49;ONG;4,5587E+13
631146;28/09/2025;sábado;14:50:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Não;29;Masculino;6;ONG;1,20784E+13
631146;28/09/2025;sábado;14:50:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Não;69;Masculino;25;ONG;1,20784E+13
631146;28/09/2025;sábado;14:50:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Não;48;Feminino;4;ONG;1,20784E+13
631149;28/09/2025;sábado;14:25:00;SP;TAUBATE;Camisa Manga Longa;Roupa;Não;29;Feminino;46;ONG;5,43387E+13
631149;28/09/2025;sábado;14:25:00;SP;TAUBATE;Camisa Manga Longa;Roupa;Não;66;Masculino;50;ONG;5,43387E+13
631173;28/09/2025;sábado;16:30:00;SP;SAO PAULO;Sabonete;Higiene;Sim;47;Masculino;15;ONG;5,07877E+13
631173;28/09/2025;sábado;16:30:00;SP;SAO PAULO;Sabonete;Higiene;Sim;27;Masculino;15;ONG;5,07877E+13
631193;28/09/2025;sábado;17:15:00;SP;SAO LOURENCO DA SERRA;Fralda;Higiene;Não;65;Feminino;19;ONG;33766000172
631225;28/09/2025;sábado;20:35:00;SP;ATIBAIA;Papel Higiênico;Higiene;Sim;51;Feminino;23;ONG;4,17847E+12
631225;28/09/2025;sábado;20:35:00;SP;ATIBAIA;Papel Higiênico;Higiene;Sim;75;Masculino;32;ONG;4,17847E+12
631225;28/09/2025;sábado;20:35:00;SP;ATIBAIA;Papel Higiênico;Higiene;Sim;57;Masculino;24;ONG;4,17847E+12
631225;28/09/2025;sábado;20:35:00;SP;ATIBAIA;Papel Higiênico;Higiene;Sim;34;Feminino;34;ONG;4,17847E+12
631242;28/09/2025;sábado;21:00:00;SP;SAO JOSE DOS CAMPOS;Não Pereciveis;Alimentação;Sim;28;Masculino;16;ONG;3,39156E+13
631242;28/09/2025;sábado;21:00:00;SP;SAO JOSE DOS CAMPOS;Não Pereciveis;Alimentação;Sim;61;Feminino;50;ONG;3,39156E+13
631275;29/09/2025;domingo;00:00:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;68;Masculino;31;ONG;1,20784E+13
631275;29/09/2025;domingo;00:00:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;21;Feminino;3;ONG;1,20784E+13
631275;29/09/2025;domingo;00:00:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;56;Masculino;35;ONG;1,20784E+13
631301;29/09/2025;domingo;03:50:00;SP;QUELUZ;Papel Higiênico;Higiene;Sim;34;Masculino;32;ONG;5,56621E+13
631320;29/09/2025;domingo;06:00:00;SP;GUARULHOS;Camisa Polo;Roupa;Sim;64;Feminino;35;ONG;1,20784E+13
631320;29/09/2025;domingo;06:00:00;SP;GUARULHOS;Camisa Polo;Roupa;Sim;56;Masculino;19;ONG;1,20784E+13
631343;24/08/2025;sábado;20:30:00;SP;UBATUBA;Lenço Umedecido;Higiene;Sim;42;Feminino;8;ONG;7,17262E+12
631343;24/08/2025;sábado;20:30:00;SP;UBATUBA;Lenço Umedecido;Higiene;Sim;17;Masculino;24;ONG;7,17262E+12
631343;24/08/2025;sábado;20:30:00;SP;UBATUBA;Lenço Umedecido;Higiene;Sim;75;Feminino;41;ONG;7,17262E+12
631349;29/09/2025;domingo;09:00:00;SP;ATIBAIA;Fralda;Higiene;Sim;72;Masculino;35;ONG;4,17847E+12
631360;29/09/2025;domingo;12:50:00;SP;MAIRIPORA;Fralda;Higiene;Não;16;Feminino;26;ONG;5,89764E+13
631360;29/09/2025;domingo;12:50:00;SP;MAIRIPORA;Fralda;Higiene;Não;38;Masculino;49;ONG;5,89764E+13
631376;29/09/2025;domingo;15:17:00;SP;SAO LOURENCO DA SERRA;Pasta de dente;Higiene;Sim;66;Masculino;31;ONG;33766000172
631379;29/09/2025;domingo;15:30:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;46;Masculino;5;ONG;1,20784E+13
631379;29/09/2025;domingo;15:30:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;65;Masculino;9;ONG;1,20784E+13
631379;29/09/2025;domingo;15:30:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;62;Masculino;1;ONG;1,20784E+13
631386;29/09/2025;domingo;15:30:00;SP;ROSEIRA;Não Pereciveis;Alimentação;Não;55;Masculino;22;ONG;8,92139E+11
631386;29/09/2025;domingo;15:30:00;SP;ROSEIRA;Não Pereciveis;Alimentação;Não;26;Masculino;14;ONG;8,92139E+11
631386;29/09/2025;domingo;15:30:00;SP;ROSEIRA;Não Pereciveis;Alimentação;Não;50;Masculino;38;ONG;8,92139E+11
631443;29/09/2025;domingo;19:20:00;SP;SAO JOSE DOS CAMPOS;Cobertos;Itens de Casa;Sim;40;Feminino;17;ONG;3,39156E+13
631443;29/09/2025;domingo;19:20:00;SP;SAO JOSE DOS CAMPOS;Cobertos;Itens de Casa;Sim;50;Masculino;47;ONG;3,39156E+13
631443;29/09/2025;domingo;19:20:00;SP;SAO JOSE DOS CAMPOS;Cobertos;Itens de Casa;Sim;27;Masculino;49;ONG;3,39156E+13
631443;29/09/2025;domingo;19:20:00;SP;SAO JOSE DOS CAMPOS;Cobertos;Itens de Casa;Sim;39;Feminino;16;ONG;3,39156E+13
631448;29/09/2025;domingo;19:10:00;SP;BRAGANCA PAULISTA;Fralda;Higiene;Não;22;Feminino;14;ONG;5,15227E+13
631448;29/09/2025;domingo;19:10:00;SP;BRAGANCA PAULISTA;Fralda;Higiene;Não;48;Masculino;26;ONG;5,15227E+13
631466;29/09/2025;domingo;19:28:00;SP;GUARATINGUETA;Fralda;Higiene;Sim;53;Masculino;8;ONG;5,45371E+13
631473;29/09/2025;domingo;21:30:00;SP;UBATUBA;Camisa Manga Longa;Roupa;Sim;15;Feminino;20;ONG;7,17262E+12
631473;29/09/2025;domingo;21:30:00;SP;UBATUBA;Camisa Manga Longa;Roupa;Sim;17;Masculino;40;ONG;7,17262E+12
631473;29/09/2025;domingo;21:30:00;SP;UBATUBA;Camisa Manga Longa;Roupa;Sim;35;Masculino;37;ONG;7,17262E+12
631481;29/09/2025;domingo;19:15:00;SP;ONDA VERDE;Escova de Dentes Adulto;Objetos;Não;22;Masculino;34;ONG;4,08847E+12
631481;29/09/2025;domingo;19:15:00;SP;ONDA VERDE;Escova de Dentes Adulto;Objetos;Não;44;Feminino;28;ONG;4,08847E+12
631495;29/09/2025;domingo;23:05:00;SP;JACAREI;Escova de Dentes Adulto;Objetos;Sim;58;Masculino;13;ONG;7,41645E+12
631495;29/09/2025;domingo;23:05:00;SP;JACAREI;Escova de Dentes Adulto;Objetos;Sim;42;Masculino;38;ONG;7,41645E+12
631519;30/09/2025;segunda-feira;02:00:00;SP;GUARULHOS;Papel Higiênico;Higiene;Não;69;Feminino;2;ONG;1,20784E+13
631548;30/09/2025;segunda-feira;08:00:00;SP;UBATUBA;Camisa Manga Longa;Roupa;Sim;40;Masculino;3;ONG;7,17262E+12
631548;30/09/2025;segunda-feira;08:00:00;SP;UBATUBA;Camisa Manga Longa;Roupa;Sim;72;Feminino;42;ONG;7,17262E+12
631557;30/09/2025;segunda-feira;07:50:00;SP;SAO JOSE DOS CAMPOS;Sapatos;Sapatos;Não;36;Masculino;17;ONG;3,39156E+13
631625;30/09/2025;segunda-feira;11:50:00;SP;APARECIDA;Lençois;Itens de Casa;Não;66;Feminino;42;ONG;4,39986E+13
631625;30/09/2025;segunda-feira;11:50:00;SP;APARECIDA;Lençois;Itens de Casa;Não;42;Masculino;45;ONG;4,39986E+13
631626;30/09/2025;segunda-feira;13:20:00;SP;UBATUBA;Lenço Umedecido;Higiene;Não;64;Masculino;33;ONG;7,17262E+12
631626;30/09/2025;segunda-feira;13:20:00;SP;UBATUBA;Lenço Umedecido;Higiene;Não;55;Masculino;7;ONG;7,17262E+12
631629;30/09/2025;segunda-feira;14:15:00;SP;GUARULHOS;Camisa Polo;Roupa;Sim;73;Feminino;6;ONG;1,20784E+13
631629;30/09/2025;segunda-feira;14:15:00;SP;GUARULHOS;Camisa Polo;Roupa;Sim;53;Masculino;6;ONG;1,20784E+13
631640;30/09/2025;segunda-feira;14:50:00;SP;ATIBAIA;Camisa Polo;Roupa;Sim;43;Masculino;11;ONG;4,17847E+12
631640;30/09/2025;segunda-feira;14:50:00;SP;ATIBAIA;Camisa Polo;Roupa;Sim;72;Masculino;16;ONG;4,17847E+12
631650;30/09/2025;segunda-feira;06:20:00;SP;SAO PAULO;Escova de Dentes Adulto;Objetos;Sim;69;Masculino;21;ONG;5,07877E+13
631650;30/09/2025;segunda-feira;06:20:00;SP;SAO PAULO;Escova de Dentes Adulto;Objetos;Sim;19;Feminino;39;ONG;5,07877E+13
631663;30/09/2025;segunda-feira;16:10:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;25;Masculino;9;ONG;1,20784E+13
631663;30/09/2025;segunda-feira;16:10:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;66;Feminino;43;ONG;1,20784E+13
631663;30/09/2025;segunda-feira;16:10:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;49;Masculino;35;ONG;1,20784E+13
631663;30/09/2025;segunda-feira;16:10:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;36;Feminino;33;ONG;1,20784E+13
631683;30/09/2025;segunda-feira;15:40:00;SP;LORENA;Pasta de dente;Higiene;Sim;72;Masculino;21;ONG;7,44741E+12
631693;30/09/2025;segunda-feira;18:40:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;40;Masculino;14;ONG;1,20784E+13
631693;30/09/2025;segunda-feira;18:40:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;50;Feminino;8;ONG;1,20784E+13
631693;30/09/2025;segunda-feira;18:40:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;35;Feminino;44;ONG;1,20784E+13
631709;30/09/2025;segunda-feira;18:40:00;SP;JUQUITIBA;Sabonete;Higiene;Sim;30;Masculino;2;ONG;4,5587E+13
631709;30/09/2025;segunda-feira;18:40:00;SP;JUQUITIBA;Sabonete;Higiene;Sim;54;Feminino;9;ONG;4,5587E+13
631745;30/09/2025;segunda-feira;23:30:00;SP;REGISTRO;Lençois;Itens de Casa;Não;25;Feminino;15;ONG;3,48884E+12
631745;30/09/2025;segunda-feira;23:30:00;SP;REGISTRO;Lençois;Itens de Casa;Não;57;Masculino;27;ONG;3,48884E+12
631763;01/10/2025;terça-feira;06:20:00;SP;GUARULHOS;Leite em Pó;Alimentação;Sim;73;Masculino;30;ONG;1,20784E+13
631763;01/10/2025;terça-feira;06:20:00;SP;GUARULHOS;Leite em Pó;Alimentação;Sim;39;Feminino;22;ONG;1,20784E+13
631774;01/10/2025;terça-feira;06:50:00;SP;SAO JOSE DOS CAMPOS;Papel Higiênico;Higiene;Sim;17;Masculino;3;ONG;3,39156E+13
631816;01/10/2025;terça-feira;11:05:00;SP;GUARULHOS;Cobertos;Itens de Casa;Sim;32;Masculino;11;ONG;1,20784E+13
631816;01/10/2025;terça-feira;11:05:00;SP;GUARULHOS;Cobertos;Itens de Casa;Sim;43;Masculino;24;ONG;1,20784E+13
631816;01/10/2025;terça-feira;11:05:00;SP;GUARULHOS;Cobertos;Itens de Casa;Sim;62;Masculino;11;ONG;1,20784E+13
631816;01/10/2025;terça-feira;11:05:00;SP;GUARULHOS;Cobertos;Itens de Casa;Sim;26;Feminino;37;ONG;1,20784E+13
631816;01/10/2025;terça-feira;11:05:00;SP;GUARULHOS;Cobertos;Itens de Casa;Sim;36;Masculino;3;ONG;1,20784E+13
631847;09/09/2025;segunda-feira;20:15:00;SP;GUARULHOS;Fralda;Higiene;Não;24;Masculino;24;ONG;1,20784E+13
631847;09/09/2025;segunda-feira;20:15:00;SP;GUARULHOS;Fralda;Higiene;Não;58;Masculino;46;ONG;1,20784E+13
631847;09/09/2025;segunda-feira;20:15:00;SP;GUARULHOS;Fralda;Higiene;Não;49;Feminino;11;ONG;1,20784E+13
631854;01/10/2025;terça-feira;14:30:00;SP;GUARULHOS;Lençois;Itens de Casa;Não;16;Feminino;17;ONG;1,20784E+13
631854;01/10/2025;terça-feira;14:30:00;SP;GUARULHOS;Lençois;Itens de Casa;Não;69;Feminino;13;ONG;1,20784E+13
631854;01/10/2025;terça-feira;14:30:00;SP;GUARULHOS;Lençois;Itens de Casa;Não;73;Feminino;38;ONG;1,20784E+13
631854;01/10/2025;terça-feira;14:30:00;SP;GUARULHOS;Lençois;Itens de Casa;Não;17;Masculino;8;ONG;1,20784E+13
631862;01/10/2025;terça-feira;14:40:00;SP;EMBU DAS ARTES;Não Pereciveis;Alimentação;Sim;34;Masculino;32;ONG;4,68773E+13
631862;01/10/2025;terça-feira;14:40:00;SP;EMBU DAS ARTES;Não Pereciveis;Alimentação;Sim;58;Masculino;4;ONG;4,68773E+13
631866;01/10/2025;terça-feira;15:11:00;SP;SAO JOSE DOS CAMPOS;Fralda;Higiene;Sim;23;Masculino;25;ONG;3,39156E+13
631866;01/10/2025;terça-feira;15:11:00;SP;SAO JOSE DOS CAMPOS;Fralda;Higiene;Sim;39;Feminino;24;ONG;3,39156E+13
631874;01/10/2025;terça-feira;17:15:00;SP;GUARULHOS;Lençois;Itens de Casa;Não;27;Masculino;6;ONG;1,20784E+13
631886;01/10/2025;terça-feira;17:50:00;SP;SAO PAULO;Papel Higiênico;Higiene;Não;19;Masculino;22;ONG;5,07877E+13
631888;01/10/2025;terça-feira;18:25:00;SP;GUARULHOS;Sabonete;Higiene;Sim;43;Feminino;13;ONG;1,20784E+13
631888;01/10/2025;terça-feira;18:25:00;SP;GUARULHOS;Sabonete;Higiene;Sim;60;Masculino;9;ONG;1,20784E+13
631903;19/09/2025;quinta-feira;18:30:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;48;Masculino;49;ONG;1,20784E+13
631903;19/09/2025;quinta-feira;18:30:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;58;Feminino;43;ONG;1,20784E+13
631908;23/09/2025;segunda-feira;17:20:00;SP;ICEM;Não Pereciveis;Alimentação;Não;24;Feminino;39;ONG;5,15493E+13
631908;23/09/2025;segunda-feira;17:20:00;SP;ICEM;Não Pereciveis;Alimentação;Não;23;Masculino;10;ONG;5,15493E+13
631952;02/10/2025;quarta-feira;02:35:00;SP;ATIBAIA;Escova de Dentes Infantil;Higiene;Sim;67;Feminino;4;ONG;4,17847E+12
631952;02/10/2025;quarta-feira;02:35:00;SP;ATIBAIA;Escova de Dentes Infantil;Higiene;Sim;67;Masculino;22;ONG;4,17847E+12
631952;02/10/2025;quarta-feira;02:35:00;SP;ATIBAIA;Escova de Dentes Infantil;Higiene;Sim;40;Masculino;43;ONG;4,17847E+12
631963;02/10/2025;quarta-feira;05:30:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Não;72;Masculino;5;ONG;8,37931E+12
631963;02/10/2025;quarta-feira;05:30:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Não;71;Feminino;41;ONG;8,37931E+12
631963;02/10/2025;quarta-feira;05:30:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Não;52;Masculino;19;ONG;8,37931E+12
631965;02/10/2025;quarta-feira;06:30:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Não;69;Masculino;36;ONG;1,20784E+13
631965;02/10/2025;quarta-feira;06:30:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Não;70;Masculino;26;ONG;1,20784E+13
631967;02/10/2025;quarta-feira;06:45:00;SP;ITAPECERICA DA SERRA;Lenço Umedecido;Higiene;Sim;38;Masculino;23;ONG;6,10041E+13
631977;02/10/2025;quarta-feira;07:00:00;SP;GUARULHOS;Camisa Polo;Roupa;Sim;66;Masculino;47;ONG;1,20784E+13
632000;02/10/2025;quarta-feira;09:20:00;SP;SAO JOSE DO RIO PRETO;Fralda;Higiene;Sim;74;Masculino;5;ONG;3,58934E+12
632009;02/10/2025;quarta-feira;09:00:00;SP;SAO PAULO;Camisa Manga Longa;Roupa;Sim;48;Masculino;43;ONG;5,07877E+13
632009;02/10/2025;quarta-feira;09:00:00;SP;SAO PAULO;Camisa Manga Longa;Roupa;Sim;60;Feminino;44;ONG;5,07877E+13
632024;02/10/2025;quarta-feira;09:00:00;SP;GUARULHOS;Fralda;Higiene;Sim;55;Masculino;41;ONG;1,20784E+13
632046;15/08/2025;quinta-feira;08:25:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;24;Masculino;30;ONG;1,20784E+13
632046;15/08/2025;quinta-feira;08:25:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;38;Feminino;50;ONG;1,20784E+13
632046;15/08/2025;quinta-feira;08:25:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;42;Masculino;21;ONG;1,20784E+13
632048;02/10/2025;quarta-feira;13:10:00;SP;SAO JOSE DOS CAMPOS;Pasta de dente;Higiene;Não;52;Masculino;17;ONG;3,39156E+13
632101;02/10/2025;quarta-feira;18:15:00;SP;PIQUETE;Não Pereciveis;Alimentação;Não;25;Masculino;43;ONG;7,443E+12
632101;02/10/2025;quarta-feira;18:15:00;SP;PIQUETE;Não Pereciveis;Alimentação;Não;69;Feminino;19;ONG;7,443E+12
632121;02/10/2025;quarta-feira;19:20:00;SP;LORENA;Camisa Manga Longa;Roupa;Sim;27;Masculino;45;ONG;7,44741E+12
632121;02/10/2025;quarta-feira;19:20:00;SP;LORENA;Camisa Manga Longa;Roupa;Sim;39;Feminino;10;ONG;7,44741E+12
632121;02/10/2025;quarta-feira;19:20:00;SP;LORENA;Camisa Manga Longa;Roupa;Sim;33;Masculino;38;ONG;7,44741E+12
632146;02/10/2025;quarta-feira;20:45:00;SP;JACAREI;Não Pereciveis;Alimentação;Sim;60;Masculino;34;ONG;7,41645E+12
632147;02/10/2025;quarta-feira;21:00:00;SP;ARUJA;Camisa Manga Longa;Roupa;Sim;23;Masculino;19;ONG;2,69623E+13
632180;03/10/2025;quinta-feira;01:00:00;SP;ROSEIRA;Sapatos;Sapatos;Não;64;Masculino;10;ONG;8,92139E+11
632180;03/10/2025;quinta-feira;01:00:00;SP;ROSEIRA;Sapatos;Sapatos;Não;45;Feminino;25;ONG;8,92139E+11
632180;03/10/2025;quinta-feira;01:00:00;SP;ROSEIRA;Sapatos;Sapatos;Não;24;Masculino;48;ONG;8,92139E+11
632181;03/10/2025;quinta-feira;01:50:00;SP;MAIRIPORA;Não Pereciveis;Alimentação;Não;27;Masculino;26;ONG;5,89764E+13
632183;03/10/2025;quinta-feira;02:35:00;SP;CANAS;Camisa Manga Longa;Roupa;Não;31;Masculino;43;ONG;5,77411E+13
632185;03/10/2025;quinta-feira;03:24:00;SP;EMBU DAS ARTES;Camisa Polo;Roupa;Sim;43;Masculino;15;ONG;4,68773E+13
632209;03/10/2025;quinta-feira;08:15:00;SP;SAO JOSE DO RIO PRETO;Camisa Manga Longa;Roupa;Sim;39;Masculino;28;ONG;3,58934E+12
632238;03/10/2025;quinta-feira;10:00:00;SP;GUARULHOS;Camisa Polo;Roupa;Sim;44;Masculino;11;ONG;1,20784E+13
632252;03/10/2025;quinta-feira;11:50:00;SP;SAO JOSE DO RIO PRETO;Fralda;Higiene;Sim;69;Masculino;25;ONG;3,58934E+12
632252;03/10/2025;quinta-feira;11:50:00;SP;SAO JOSE DO RIO PRETO;Fralda;Higiene;Sim;27;Feminino;2;ONG;3,58934E+12
632262;03/10/2025;quinta-feira;08:10:00;SP;PIQUETE;Papel Higiênico;Higiene;Não;20;Masculino;8;ONG;7,443E+12
632359;03/10/2025;quinta-feira;15:20:00;SP;BARRA DO TURVO;Papel Higiênico;Higiene;Não;49;Masculino;19;ONG;6,02949E+12
632359;03/10/2025;quinta-feira;15:20:00;SP;BARRA DO TURVO;Papel Higiênico;Higiene;Não;47;Masculino;27;ONG;6,02949E+12
632386;04/10/2025;sexta-feira;01:03:00;SP;ITAPECERICA DA SERRA;Escova de Dentes Adulto;Objetos;Sim;63;Masculino;22;ONG;6,10041E+13
632395;04/10/2025;sexta-feira;00:45:00;SP;GUARULHOS;Camisa Polo;Roupa;Não;19;Masculino;12;ONG;1,20784E+13
632397;04/10/2025;sexta-feira;05:50:00;SP;GUARATINGUETA;Fralda;Higiene;Sim;74;Masculino;3;ONG;5,45371E+13
632414;04/10/2025;sexta-feira;07:51:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Não;30;Masculino;4;ONG;1,20784E+13
632414;04/10/2025;sexta-feira;07:51:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Não;35;Masculino;4;ONG;1,20784E+13
632450;04/10/2025;sexta-feira;09:15:00;SP;REGISTRO;Camisa Polo;Roupa;Sim;16;Masculino;49;ONG;3,48884E+12
632450;04/10/2025;sexta-feira;09:15:00;SP;REGISTRO;Camisa Polo;Roupa;Sim;23;Masculino;18;ONG;3,48884E+12
632454;04/10/2025;sexta-feira;07:20:00;SP;EMBU DAS ARTES;Camisa Polo;Roupa;Sim;41;Masculino;3;ONG;4,68773E+13
632455;04/10/2025;sexta-feira;11:00:00;SP;QUELUZ;Fralda;Higiene;Não;47;Masculino;3;ONG;5,56621E+13
632455;04/10/2025;sexta-feira;11:00:00;SP;QUELUZ;Fralda;Higiene;Não;28;Masculino;7;ONG;5,56621E+13
632480;02/09/2025;segunda-feira;15:45:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;48;Masculino;9;ONG;1,20784E+13
632487;04/10/2025;sexta-feira;06:00:00;SP;SAO PAULO;Papel Higiênico;Higiene;Não;45;Feminino;23;ONG;5,07877E+13
632487;04/10/2025;sexta-feira;06:00:00;SP;SAO PAULO;Papel Higiênico;Higiene;Não;25;Masculino;11;ONG;5,07877E+13
632499;04/10/2025;sexta-feira;14:40:00;SP;SAO JOSE DO RIO PRETO;Cobertos;Itens de Casa;Sim;57;Masculino;46;ONG;3,58934E+12
632499;04/10/2025;sexta-feira;14:40:00;SP;SAO JOSE DO RIO PRETO;Cobertos;Itens de Casa;Sim;19;Masculino;19;ONG;3,58934E+12
632499;04/10/2025;sexta-feira;14:40:00;SP;SAO JOSE DO RIO PRETO;Cobertos;Itens de Casa;Sim;64;Feminino;26;ONG;3,58934E+12
632499;04/10/2025;sexta-feira;14:40:00;SP;SAO JOSE DO RIO PRETO;Cobertos;Itens de Casa;Sim;32;Masculino;13;ONG;3,58934E+12
632522;04/10/2025;sexta-feira;17:00:00;SP;SAO JOSE DOS CAMPOS;Fralda;Higiene;Não;50;Masculino;46;ONG;3,39156E+13
632530;04/10/2025;sexta-feira;17:00:00;SP;MIRACATU;Camisa Polo;Roupa;Não;66;Masculino;12;ONG;6,16012E+13
632530;04/10/2025;sexta-feira;17:00:00;SP;MIRACATU;Camisa Polo;Roupa;Não;23;Masculino;42;ONG;6,16012E+13
632568;04/10/2025;sexta-feira;19:15:00;SP;GUARULHOS;Papel Higiênico;Higiene;Sim;55;Masculino;32;ONG;1,20784E+13
632585;04/10/2025;sexta-feira;20:10:00;SP;SAO PEDRO DO TURVO;Escova de Dentes Adulto;Objetos;Não;44;Masculino;20;ONG;1,02394E+13
632599;04/10/2025;sexta-feira;21:30:00;SP;SAO PAULO;Não Pereciveis;Alimentação;Sim;72;Masculino;30;ONG;5,07877E+13
632605;04/10/2025;sexta-feira;22:00:00;SP;GUARULHOS;Camisa Polo;Roupa;Sim;68;Masculino;33;ONG;1,20784E+13
632608;04/10/2025;sexta-feira;21:30:00;SP;PINDAMONHANGABA;Sabonete;Higiene;Sim;67;Feminino;37;ONG;1,68046E+12
632608;04/10/2025;sexta-feira;21:30:00;SP;PINDAMONHANGABA;Sabonete;Higiene;Sim;16;Feminino;14;ONG;1,68046E+12
632608;04/10/2025;sexta-feira;21:30:00;SP;PINDAMONHANGABA;Sabonete;Higiene;Sim;52;Masculino;3;ONG;1,68046E+12
632611;04/10/2025;sexta-feira;22:15:00;SP;SANTA ISABEL;Camisa Manga Longa;Roupa;Não;45;Masculino;11;ONG;1,89857E+13
632611;04/10/2025;sexta-feira;22:15:00;SP;SANTA ISABEL;Camisa Manga Longa;Roupa;Não;47;Masculino;39;ONG;1,89857E+13
632612;04/10/2025;sexta-feira;22:50:00;SP;MAIRIPORA;Camisa Manga Longa;Roupa;Não;43;Masculino;42;ONG;5,89764E+13
632616;04/10/2025;sexta-feira;22:30:00;SP;UBATUBA;Lenço Umedecido;Higiene;Sim;69;Masculino;7;ONG;7,17262E+12
632616;04/10/2025;sexta-feira;22:30:00;SP;UBATUBA;Lenço Umedecido;Higiene;Sim;31;Masculino;14;ONG;7,17262E+12
632617;04/10/2025;sexta-feira;23:10:00;SP;PINDAMONHANGABA;Escova de Dentes Infantil;Higiene;Não;66;Feminino;3;ONG;1,68046E+12
632617;04/10/2025;sexta-feira;23:10:00;SP;PINDAMONHANGABA;Escova de Dentes Infantil;Higiene;Não;66;Feminino;20;ONG;1,68046E+12
632617;04/10/2025;sexta-feira;23:10:00;SP;PINDAMONHANGABA;Escova de Dentes Infantil;Higiene;Não;49;Masculino;43;ONG;1,68046E+12
632622;04/10/2025;sexta-feira;23:20:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;43;Masculino;6;ONG;1,20784E+13
632622;04/10/2025;sexta-feira;23:20:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;17;Feminino;12;ONG;1,20784E+13
632622;04/10/2025;sexta-feira;23:20:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;27;Masculino;12;ONG;1,20784E+13
632630;04/10/2025;sexta-feira;23:00:00;SP;MIRASSOL;Pasta de dente;Higiene;Não;57;Masculino;26;ONG;4,58451E+13
632643;05/10/2025;sábado;03:30:00;SP;GUARAREMA;Papel Higiênico;Higiene;Não;15;Masculino;13;ONG;5,45371E+13
632656;05/10/2025;sábado;05:20:00;SP;EMBU DAS ARTES;Camisa Manga Longa;Roupa;Sim;15;Masculino;45;ONG;4,68773E+13
632665;05/10/2025;sábado;06:10:00;SP;GUARULHOS;Papel Higiênico;Higiene;Sim;38;Feminino;30;ONG;1,20784E+13
632692;05/10/2025;sábado;07:25:00;SP;BRAGANCA PAULISTA;Camisa Polo;Roupa;Não;18;Masculino;3;ONG;5,15227E+13
632741;05/10/2025;sábado;14:30:00;SP;ROSEIRA;Sabonete;Higiene;Não;18;Masculino;35;ONG;8,92139E+11
632741;05/10/2025;sábado;14:30:00;SP;ROSEIRA;Sabonete;Higiene;Não;29;Feminino;1;ONG;8,92139E+11
632746;05/10/2025;sábado;13:20:00;SP;GUAIMBE;Lençois;Itens de Casa;Não;53;Feminino;48;ONG;4,91221E+13
632746;05/10/2025;sábado;13:20:00;SP;GUAIMBE;Lençois;Itens de Casa;Não;35;Masculino;23;ONG;4,91221E+13
632758;05/10/2025;sábado;14:35:00;SP;MAIRIPORA;Camisa Manga Longa;Roupa;Não;28;Masculino;39;ONG;5,89764E+13
632758;05/10/2025;sábado;14:35:00;SP;MAIRIPORA;Camisa Manga Longa;Roupa;Não;68;Feminino;14;ONG;5,89764E+13
632758;05/10/2025;sábado;14:35:00;SP;MAIRIPORA;Camisa Manga Longa;Roupa;Não;36;Masculino;39;ONG;5,89764E+13
632758;05/10/2025;sábado;14:35:00;SP;MAIRIPORA;Camisa Manga Longa;Roupa;Não;42;Masculino;45;ONG;5,89764E+13
632758;05/10/2025;sábado;14:35:00;SP;MAIRIPORA;Camisa Manga Longa;Roupa;Não;49;Feminino;37;ONG;5,89764E+13
