id_equipamento,ibge,uf,cidade,nome,responsavel,telefone,endereco,numero,complemento,referencia,bairro,cep,georef_location,data_atualizacao
35413040375,354130,SP,Presidente Epitácio,CRAS Alto Mirante,,,Rua Joca Pereira dos Santos - 2940,2940,,Centro de Múltiplos uso,Alto do Mirante I,19470000,"-21.788393540840488\,-52.121715545654304",2026-03-12T04:09:16.058Z
35414001377,354140,SP,Presidente Prudente,CRAS Augusto de Paula,,,Gilberto Jonata Mele - 539,539,não conta,,Augusto de Paula,19100100,"-22.08583873321297\,-51.401059627532966",2026-03-12T04:09:15.292Z
35414001382,354140,SP,Presidente Prudente,CRAS Alexandrina,,,João Marques Noqueira esquina com José  Elias Costa - 0,0,,,Pq. Alexandrina,19034090,"-22.088880821208214\,-51.37627601623536",2026-03-12T04:09:15.292Z
35414001398,354140,SP,Presidente Prudente,CRAS Morada do Sol,,,Rua Amelia Alvares Gomes - 10,10,,,Morada do Sol,19097470,"-22.07697057332917\,-51.3614970445633",2026-03-12T04:09:15.292Z
35414001442,354140,SP,Presidente Prudente,CRAS Jardim Cambuci,,,Ricardo Tonzi - 35,35,,,Jd. Cambuci,19045074,"-22.151015524956303\,-51.3753479719162",2026-03-12T04:09:15.292Z
35414037841,354140,SP,Presidente Prudente,CRAS Praça CEU,,,TANCREDO NEVES - 2150,2150,,ESQUINA DA TANCREDO NEVES COM A AV. JUSCELINO K. DE OLIVEIRA,Parque Alvorada,19042010,"-22.133331565858427\,-51.37295007705689",2026-03-12T04:09:16.400Z
35414038728,354140,SP,Presidente Prudente,CRAS Nochete,,,Juscelino Kubitschek de Oliveira - 8069,8069,,Unidade de pronto Atendimento Zona Norte,Jardim Guanabara,19033390,"-22.099796009091584\,-51.38567447662354",2026-03-12T04:09:17.338Z
35414039793,354140,SP,Presidente Prudente,CRAS Vereadora Assistente Social Miriam Brandão Ribeiro,,,Sebastião Tomás da Silva - 263,263,,,Conjunto Habitacional Ana Jacinta,19064100,"-22.1470058980955\,-51.45287990570069",2026-03-12T04:09:18.538Z
35415020064,354150,SP,Presidente Venceslau,"CRAS - Centro de Referência de Assistência Social""Josefina Palhares Colombo""",,,Da Fortuna - 55,55,-,Proximo Ceu das Artes,Jardim Esperança,19402288,"-21.87918178598533\,-51.8340539932251",2026-03-12T04:09:12.393Z
35416001186,354160,SP,Promissão,CRAS ESPAÇO FAMILIA,,,Júlio Prestes - 1080,1080,,"Câmara Municipal
",CENTRO,16370065,"-21.537\,-49.858",2026-03-12T04:09:13.688Z
35416532731,354165,SP,Quadra,CRAS,,,DOUTOR JULIO PRESTES - 590,590,,EM FRENTE A SECRETARIA DO TRABALHO E DESENVOLVIMENTO SOCIAL,CENTRO,18255023,"-23.29864935690088\,-48.05819034576416",2026-03-12T04:09:16.212Z
35417001612,354170,SP,Quatá,CRAS Centro de Referência da Assistência Social,,,Antonio Marques - 195,195,,PSF,Santa Cruz,19780000,"-22.248\,-50.698",2026-03-12T04:09:12.842Z
35418038066,354180,SP,Queiroz,CRAS VICENTE FAUSTO DE FREITAS,,,DEPUTADO ROMEIRO PEREIRA - 42,42,,PRÓXIMO A ENTRADA DO MUNICÍPIO,CENTRO,17590000,"-21.800068973553927\,-50.24163722991944",2026-03-12T04:09:17.061Z
35419033401,354190,SP,Queluz,CRAS Dona Dulce Garcez,,,RUA TENENTE MANOEL FRANÇA - 00,00,Estação,ANTIGA ESTAÇÃO,CENTRO,12800000,"-22.540052986756695\,-44.76941853761673",2026-03-12T04:09:15.742Z
35420000701,354200,SP,Quintana,CRAS HAROLDO LISBOA,,,Paes Leme - 190,190,,Antiga Creche,Vila Campante,17670000,"-22.067326314652657\,-50.29852151870728",2026-03-12T04:09:13.457Z
35421032555,354210,SP,Rafard,CRAS ESTACAO,,,SAO BERNARDO - 00,00,,ESTACAO SOROCABANA,CENTRO,13370000,"-23.008668010657853\,-47.530181407928474",2026-03-12T04:09:16.400Z
35422037889,354220,SP,Rancharia,CRAS ADEILDO RIBEIRO DE LIMA,,,HENRIQUE DIAS - 671,671,,,VILA RIGHETI,19600027,"-22.229163017389023\,-50.888457298278816",2026-03-12T04:09:18.538Z
35423037937,354230,SP,Redenção da Serra,CRAS Centro Redenção da Serra,,,15 de novembro - 730,730,Prédio Alugado,Perto da Prefeitura Municipal.,CENTRO,12170000,"-23.270419693230497\,-45.543109774589546",2026-03-12T04:09:16.614Z
35424031653,354240,SP,Regente Feijó,CRAS,,,JOVINO EVARISTO DE SOUZA - 200,200,não tem,PRÓXIMO AO CONJUNTO HABITACIONAL FELIPE ANTENOR MALACRIDA,ALTO DA BOA VISTA II,19570000,"-22.23266877508112\,-51.303802728652954",2026-03-12T04:09:17.127Z
35425002216,354250,SP,Reginópolis,CRAS PREFEITO ATILIO FERRO,,,Boa Vista - 215,215,,,CENTRO,17190005,"-21.8831604047073\,-49.1804605174079",2026-03-12T04:09:14.071Z
35426006418,354260,SP,Registro,CRAS CENTRAL,,,EUFORBIÁCEAS - 105,105,,,VILA TUPY,11900000,"-24.500202117111673\,-47.85135984420777",2026-03-12T04:09:14.990Z
35426006486,354260,SP,Registro,CRAS VILA NOVA,,,Guaracuí - 0,0,,Praça CEU,VILA NOVA,11900000,"-24.49511559042321\,-47.8318977355957",2026-03-12T04:09:14.990Z
35426037727,354260,SP,Registro,CRAS BLOCO B,,,YOLANDA GROSSI CABRAL - 53,53,predio,Proximo a UBS Bloco B,BLOCO B,11900000,"-24.517676331544223\,-47.83832430839539",2026-03-12T04:09:16.722Z
35426038114,354260,SP,Registro,CRAS Paulistano,,,Jesus Alves Costa - 586,586,,Próximo a Escola Municipal.,Jardim Paulistano,11900000,"-24.5304339016381\,-47.81290769577027",2026-03-12T04:09:16.722Z
35426039070,354260,SP,Registro,CRAS AGROCHÁ,,,doze - 326,326,,próximo ao Centro comunitário,Agrocha,11900000,"-24.52909671140918\,-47.875971794128425",2026-03-12T04:09:16.614Z
35426039333,354260,SP,Registro,CRAS ARAPONGAL,,,VANDIR CAETANO DE NORONHA - 01,01,,,ARAPONGAL,11900000,"-24.46325788214569\,-47.81031399965287",2026-03-12T04:09:18.168Z
35427032367,354270,SP,Restinga,CRAS,,,coronel Isaac Vilela  - 274,274,Predio,centro,Centro,14430000,"-20.602312795130693\,-47.48481988906861",2026-03-12T04:09:15.987Z
35428004466,354280,SP,Ribeira,CRAS Espaço da Familia,,,Frederico Dias Batista - 222,222,,Proximo da Prefeitura Municipal de Ribeira,Centro,18380000,"-24.658585660277154\,-49.00742197023647",2026-03-12T04:09:13.822Z
35429036339,354290,SP,Ribeirão Bonito,CRAS,,,Dr. Pirajá da Silva - 167,167,casa,Centro,Centro,13580000,"-22.06702802811766\,-48.17597150802612",2026-03-12T04:09:16.058Z
35430000385,354300,SP,Ribeirão Branco,Centro de Referência de Assistência Social - CRAS,,,Coronel Joaquim Machado - 680,680,,,CENTRO,18430000,"-24.22301503720298\,-48.76527965068818",2026-03-12T04:09:13.822Z
35431000282,354310,SP,Ribeirão Corrente,CRAS - Centro de Referência de Assistência Social,,,Florêncio de Abreu - 457,457,,PRÓXIMO AO CEMITÉRIO MUNICIPAL,Centro,14445000,"-20.45534288500368\,-47.58886814117432",2026-03-12T04:09:14.840Z
35432037499,354320,SP,Ribeirão do Sul,"CRAS ""Marlene de Fátima Franco e Santos""",,,Augusto Corrêa Gomes - 26,26,,Próximo ao Velório e Cemitério Municipal,Centro,19930043,"-22.785400766993927\,-49.93008255958557",2026-03-12T04:09:16.861Z
35432337509,354323,SP,Ribeirão Dos Índios,CRAS,,,Joao Defendi - 120,120,casa,Próximo ao posto de saúde,Centro,19380000,"-21.839760316726373\,-51.60242915153504",2026-03-12T04:09:16.861Z
35432501232,354325,SP,Ribeirão Grande,CRAS Centro de referencia de Assistencia Social,,,Jacira Landin Stori - 0,0,casa,Centro Poli esportivo,Centro,18315000,"-24.099\,-48.365",2026-03-12T04:09:13.688Z
35433001507,354330,SP,Ribeirão Pires,CRAS UNIDADE I JARDIM CAÇULA,,,FAGUNDES VARELA - 07,07,,,JARDIM CAÇULA,09415140,"-23.751784058528354\,-46.44030332565308",2026-03-12T04:09:15.444Z
35433001574,354330,SP,Ribeirão Pires,CRAS UNIDADE II OURO FINO,,,Índio Tibiriça - 2492,2492,,,OURO FINO PAULISTA,09442000,"-23.67905581053933\,-46.35350704193115",2026-03-12T04:09:15.444Z
35433039040,354330,SP,Ribeirão Pires,CRAS Unidade III Quarta Divisão,,,Sapopemba - 5055,5055,,,Quarta Divisão,09434630,"-23.653605107635297\,-46.37174606323243",2026-03-12T04:09:18.112Z
35433039225,354330,SP,Ribeirão Pires,CRAS UNIDADE IV CENTRO,,,Jorge Tibiriçá - 140,140,,,Centro Alto,09424130,"-23.714202055421904\,-46.417552828788764",2026-03-12T04:09:18.112Z
35434003454,354340,SP,Ribeirão Preto,CRAS 1- CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,,,SAO JOSE - 223,223,,1 Distrito Policial,CENTRO,14010160,"-21.177689052977854\,-47.81089067459107",2026-03-12T04:09:14.071Z
35434003456,354340,SP,Ribeirão Preto,CRAS 4 - CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL,,,JOSE ANTONIO BERNARDES - 1055,1055,,AO LADO DA USF PAULO GOMES ROMEO,JARDIM DR PAULO GOMES ROMEO,14056637,"-21.14770575137826\,-47.84644603729249",2026-03-12T04:09:15.292Z
35434003859,354340,SP,Ribeirão Preto,CRAS 5 - CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,,,ALFREDO CONDEIXA - 950,950,,,JARDIM MARCHESI,14031300,"-21.202672579215417\,-47.840398192356595",2026-03-12T04:09:15.292Z
35434003939,354340,SP,Ribeirão Preto,CRAS 2 - CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,,,VIRGILIO ANTONIO SIMIONATO - 315,315,,,AVELINO ALVES PALMA,14070690,"-21.11128339787021\,-47.786107063293464",2026-03-12T04:09:15.292Z
35434003964,354340,SP,Ribeirão Preto,CRAS 3 - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,,,RIO GRANDE DO NORTE - 637,637,,,IPIRANGA,14055530,"-21.160740866977267\,-47.81940937042237",2026-03-12T04:09:15.292Z
35434038956,354340,SP,Ribeirão Preto,CRAS 6 - CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL,,,BENEDICTO JACINTO DE SOUZA - 330,330,,Praça Céu das Artes,JARDIM FLORESTAN FERNANDES,14079319,"-21.134109086136007\,-47.7472847700119",2026-03-12T04:09:16.670Z
35434039259,354340,SP,Ribeirão Preto,CRAS 7- CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL - NAIR ALVES LOPES,,,GILBERTO PARIZI - 136,136,,"RESIDENCIAL VIDA NOVA RIBEIRÃO, AO LADO DA UBS",JARDIM CRISTO REDENTOR,14063238,"-21.106636765397447\,-47.82927989959717",2026-03-12T04:09:17.189Z
35434039963,354340,SP,Ribeirão Preto,CRAS 8 - CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL,,,DINA SASSI STEAGALL - 735,735,,,JARDIM DAS PALMEIRAS,14094015,"-21.1903603\,-47.7405053",2026-03-12T04:09:18.347Z
35434039977,354340,SP,Ribeirão Preto,CRAS Bonfim - Centro de referência,,,Major Francisco Gandra - 257,257,,Emei Iria Junqueira,Centro,14110000,"-21.26753997529558\,-47.82048225402833",2026-03-12T04:09:16.212Z
35434040155,354340,SP,Ribeirão Preto,CRAS 10 - CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL BRANCA SALLES,,,NADIN LATUF - 170,170,,QUADRA BRANCA SALLES,JARDIM DONA BRANCA SALLES,14031740,"-21.195750639743327\,-47.85240590572358",2026-03-12T04:09:17.189Z
35434040163,354340,SP,Ribeirão Preto,CRAS 11 - CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL SILVIO PASSALACQUA,,,LUIZ CROPANESE SPADARO JUNIOR - 360,360,,,JARDIM SILVIO PASSALACQUA,14060830,"-21.128728615029473\,-47.81668290487688",2026-03-12T04:09:18.347Z
35434040393,354340,SP,Ribeirão Preto,CRAS 12 - CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,,,RIO XINGU - 495,495,,,VILA ALBERTINA,14060240,,2026-03-12T04:09:18.347Z
35435030221,354350,SP,Riversul,CRAS CASA DAS FAMÍLIAS,,,GUSTAVO RODRIGUES DE REZENDE - 267,267,CENTRO COMUNITARIO,PRÓXIMO AO PROJETO GURI,CENTRO,18470000,"-23.830653775850177\,-49.43397045135499",2026-03-12T04:09:13.981Z
35436030454,354360,SP,Rifaina,CRAS RIFAINA,,,Coronel Pereira Cassiano - 130,130,,,Centro,14490000,"-20.081789849340943\,-47.42257118225098",2026-03-12T04:09:11.974Z
35437039807,354370,SP,Rincão,CRAS,,,Barão do Rio Branco - 166,166,,Entrada da cidade.,Centro,14830039,"-21.587551280742236\,-48.06900501251221",2026-03-12T04:09:16.280Z
35438038100,354380,SP,Rinópolis,CRAS João Domenich,,,Pernambuco - 130,130,,Ao lado do Conjunto de Casas do programa Minha Casa Minha Vida,Jardim Bernadelli,17740000,"-21.720912445024997\,-50.713534355163574",2026-03-12T04:09:15.817Z
35439001817,354390,SP,Rio Claro,CRAS - Região Independência,,,M-7 - 490,490,Av. M-21 e M-23,,Jardim Hipódromo,13505100,"-22.382108080705173\,-47.56428837776185",2026-03-12T04:09:13.620Z
35439001821,354390,SP,Rio Claro,CRAS - Região Brasilia,,,21 - 54,54,,,Jardim Rio Claro,13503751,"-22.430868957269496\,-47.581272126574284",2026-03-12T04:09:13.566Z
35439001823,354390,SP,Rio Claro,CRAS - Região Bom Sucesso,,,05 JW - 1201,1201,,,Bom Retiro,13503615,"-22.404154820177364\,-47.606045007705696",2026-03-12T04:09:13.566Z
35439009250,354390,SP,Rio Claro,CRAS - Região Mãe Preta,,,1 - MP - 159,159,,Praça CEU,MÃE PRETA,13506160,"-22.376153263465714\,-47.54354953767917",2026-03-12T04:09:13.620Z
35439034415,354390,SP,Rio Claro,CRAS - Região Panorama,,,10 - 2617,2617,Casa 1,,Santana,13504150,"-22.39848695722181\,-47.576255797196154",2026-03-12T04:09:17.859Z
35439036123,354390,SP,Rio Claro,CRAS - Região Terra Nova,,,Marco Antônio Padula - 1043,1043,,,Jardim Novo I / Terra Nova,13502769,"-22.449279062011186\,-47.58344650274268",2026-03-12T04:09:18.290Z
35440032559,354400,SP,Rio Das Pedras,CRAS Regional Cambará,,,Serafina Luca Marino - 476,476,,Ao lado da Padaria e em frente ao Campo de Futebol do bairro Cambará,Cambará,13392158,"-22.852261316091017\,-47.611366510391235",2026-03-12T04:09:15.742Z
35441003829,354410,SP,Rio Grande da Serra,CRAS CENTRO,,,AURELIO FIGUEIREDO - 500,500,,"EM FRENTE AO ANTIGO FÓRUM
ESCOLA ESTADUAL CASSIANO RICARDO",VILA FIGUEIREDO,09450000,"-23.751789414955823\,-46.40116160557228",2026-03-12T04:09:15.444Z
35442003656,354420,SP,Riolândia,"CRAS - Centro de Referência de Assistência Social - ""Dário Silveira""",,,Minas Gerais - 562,562,,Próximo ao Velório Municipal,CENTRO,15497162,"-19.975360434287786\,-49.67715561389924",2026-03-12T04:09:12.515Z
35442531515,354425,SP,Rosana,CRAS - Encontro dos Rios,,,João Dutra Caldeira - 00,00,,,centro,19270075,"-22.576628243465592\,-53.053815364837654",2026-03-12T04:09:18.538Z
35443015050,354430,SP,Roseira,CRAS - ROSEIRA: Onde Coisas Boas Acontecem,,,Rodophiano de Barros - 85,85,prédio próprio,CENTRO COMUNITÁRIO,centro,12580000,"-22.897485542184036\,-45.303969383239746",2026-03-12T04:09:14.448Z
35444030552,354440,SP,Rubiácea,CRAS CENTRO DE REFERENCIA DA ASSISTÊNCIA SOCIAL - ALICE DOMINGOS CAVALCANTE,,,PRAÇA DO CAFÉ - 101,101,,,CENTRO,16750000,"-21.360859506915\,-50.7857974601146",2026-03-12T04:09:14.692Z
35445001908,354450,SP,Rubinéia,CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL,,,CASTRO ALVES - 540,540,,,CENTRO,15790021,"-20.171103132014217\,-50.998352766036994",2026-03-12T04:09:14.542Z
35446037433,354460,SP,Sabino,CRAS,,,VINTE DE JANEIRO - 1000,1000,,EM FRENTE A PRAÇA MATRIZ,CENTRO,16440011,"-21.460242051153273\,-49.57931613607798",2026-03-12T04:09:16.212Z
35447031917,354470,SP,Sagres,CRAS,,,AFONSO PENA - 500,500,predio,proximo ao sagres gas,CENTRO,17710054,"-21.882634504448205\,-50.9521694185969",2026-03-12T04:09:16.550Z
35448009452,354480,SP,Sales,CRAS Centro de Referencia de Assistencia Social,,,SAO BENEDITO - 341,341,,,Centro,14980000,"-21.34118803260342\,-49.50003862380982",2026-03-12T04:09:13.822Z
35449037943,354490,SP,Sales Oliveira,CRAS - Nestor Cottas,,,José Bonifácio - 636,636,,"Rua das árvores, perto do Salão de Festas Municipal",Centro,14660000,"-20.76606579378026\,-47.83897876739503",2026-03-12T04:09:17.189Z
35450005073,354500,SP,Salesópolis,CRAS - Prefeito Thiago Geraldo Rodrigues de Camargo,,,Vereador João Freire de Almeida - 43,43,,Proximo a Igreja Católica São Benedito,Jardim Nídia,08970000,"-23.5287833\,-45.8561786",2026-03-12T04:09:15.362Z
35451032605,354510,SP,Salmourão,CRAS,,,Avenida Santos Dumont  - 100,100,,,CENTRO,17720000,"-21.626822555510852\,-50.861302614212036",2026-03-12T04:09:18.460Z
35451537711,354515,SP,Saltinho,CRAS,,,Jose Torrezan - 1493,1493,,Proximo ao Centro Cultural Recreativo Deputado João Herrmann Neto,centro,13440084,"-22.844895508517283\,-47.67409801483155",2026-03-12T04:09:16.722Z
35452003474,354520,SP,Salto,CRAS JARDIM DAS NAÇÕES,,,Cabo Verde - 106,106,,,Jardim Planalto,13322231,"-23.195379262837278\,-47.276444435119636",2026-03-12T04:09:15.292Z
35452003485,354520,SP,Salto,CRAS JARDIM INDEPENDÊNCIA,,,ANTURIOS - 200,200,-,,JARDIM INDEPENDÊNCIA,13321540,"-23.186858574868467\,-47.28251695632935",2026-03-12T04:09:15.292Z
35452003491,354520,SP,Salto,CRAS SALTENSE,,,ACACIO RODRIGUES DE MORAES - 522,522,-,Quadra poliesportiva,JARDIM SALTENSE,13327220,"-23.178672680577712\,-47.31506824493408",2026-03-12T04:09:15.292Z
35452003496,354520,SP,Salto,CRAS SANTA CRUZ,,,PRINCESA ISABEL - 1576,1576,-,Ao lado do Centro Comunitário e ao lado da Escola Estadual Maria de Lourdes Costela.,JARDIM SANTA CRUZ,13323530,"-23.22302831002717\,-47.26586580276489",2026-03-12T04:09:15.362Z
35453001273,354530,SP,Salto de Pirapora,João Teixeira de Góes,,,José Rodrigues de Oliveira - 145,145,,,Jardim Avenida,18162534,"-23.6627532\,-47.5788482",2026-03-12T04:09:13.517Z
35454020266,354540,SP,Salto Grande,CRAS -Centro de Referencia de Assistencia Social,,,Senador Ricardo Batista - 161,161,,,Vila São João,19920066,"-22.892227455315897\,-49.98217105865479",2026-03-12T04:09:12.891Z
35455037879,354550,SP,Sandovalina,CRAS RENASCER,,,Damásio Ferreira Bento - 0,0,,,Centro,19250000,"-22.45583314479735\,-51.76401615142823",2026-03-12T04:09:18.538Z
35456015547,354560,SP,Santa Adélia,CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL DE SANTA ADELIA,,,Sete de Setembro - 500,500,,Centro Educacional,JARDIM PRIMAVERA,15950000,"-21.2513958\,-48.806807",2026-03-12T04:09:13.981Z
35457003911,354570,SP,Santa Albertina,CASA DAS FAMÍLIAS,,,Rua Armindo Pilhalarmi - 1152,1152,,,CENTRO,15750000,"-20.032991558045897\,-50.72906970977783",2026-03-12T04:09:14.246Z
35458003629,354580,SP,Santa Bárbara D´oeste,CRAS I -VISTA ALEGRE,,,ENEIDE BOCATTO DE BARROS - 135,135,,,JARDIM VISTA ALEGRE,13458584,"-22.774394294350746\,-47.40051269531251",2026-03-12T04:09:13.180Z
35458003640,354580,SP,Santa Bárbara D´oeste,CRAS II - SÃO FERNANDO,,,RUA JADE - 50,50,,,JD SÃO FERNANDO,13453842,"-22.741356357867264\,-47.36379861831666",2026-03-12T04:09:13.180Z
35458034679,354580,SP,Santa Bárbara D´oeste,CRAS III - BOSQUE DAS ÁRVORES,,,Ruth Garrido Roque - 1215,1215,,,Parque Residencial do Lago,13458620,"-22.775119733179935\,-47.38692700870162",2026-03-12T04:09:18.290Z
35458035947,354580,SP,Santa Bárbara D´oeste,CRAS IV- CONJUNTO HABITACIONAL ROBERTO ROMANO,,,Jorge Juventino Aguiar - 75,75,,,Conj. Hab. Roberto Romano,13458186,"-22.772798314975436\,-47.41965293884278",2026-03-12T04:09:18.290Z
35458037813,354580,SP,Santa Bárbara D´oeste,CRAS V - PLANALTO DO SOL,,,Argeu Egidio dos Santos - 100,100,,PRAÇA CEU,Planalto do Sol II,13453842,"-22.73135609107324\,-47.38943576800239",2026-03-12T04:09:16.932Z
35460030793,354600,SP,Santa Branca,CRAS,,,Prudente de Moraes - 158,158,,Próximo à Prefeitura Municipal,Centro,12380000,"-23.396955500313634\,-45.88364839553834",2026-03-12T04:09:16.932Z
35461004049,354610,SP,Santa Clara D´oeste,CRAS,,,TEODORO GERMANO - 332,332,,ANTIGA CRECHE MUNICIPAL,CENTRO,15785000,"-20.09253109372745\,-50.92802524566651",2026-03-12T04:09:14.542Z
35462015546,354620,SP,Santa Cruz da Conceição,CRAS - CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL,,,OSCAR KOCH HABERMAN - 80,80,,ATRÁS DA TERCEIRA IDADE,JARDIM ALTO DAS AGUAS,13626000,"-22.133868228927685\,-47.45166778564454",2026-03-12T04:09:13.981Z
35462531995,354625,SP,Santa Cruz da Esperança,CRAS,,,MAJOR AVELINO PALMA - 420,420,,PROXIMO A CRECHE ESCOLA,CENTRO,14250003,"-21.291683571967\,-47.42781758308411",2026-03-12T04:09:16.995Z
35463001219,354630,SP,Santa Cruz Das Palmeiras,CRAS Claudio Baldoni,,,Dr. Brito Pereira - 678,678,,,Jardim Brasil,13650000,"-21.824930887332588\,-47.249107360839844",2026-03-12T04:09:14.618Z
35463040357,354630,SP,Santa Cruz Das Palmeiras,CRAS 2 Nicola Janoti,,,Jose Panagio - 55,55,,"Próximo a academia da saúde, e do lado da piscina publica",Orlando bellomi,13655210,,2026-03-12T04:09:16.722Z
35464001158,354640,SP,Santa Cruz do Rio Pardo,"CRAS I ""Tarcila Correa dos Santos"" (Estação)",,,Alexandre Begueto - 350,350,,Próximo à Unidade de Pronto Atendimento (UPA),Estação,18915126,"-22.90994797533435\,-49.62014794349671",2026-03-12T04:09:12.842Z
35464015404,354640,SP,Santa Cruz do Rio Pardo,"CRAS II ""Elisabete Soares de Carvalho""",,,Coronel Arlindo Crescencio Piedade - 36,36,,Antigo Barracão de Festa do São José,São José,18913028,"-22.91090657659774\,-49.63438510894776",2026-03-12T04:09:12.842Z
35464039411,354640,SP,Santa Cruz do Rio Pardo,"CRAS III ""Antonia do Nascimento Ferreira""",,,Maurílio Cardoso da Silva - 80,80,,Escola Arnaldo Moraes Ribeiro,Jardim Eleodoro,18903042,"-22.8847675\,-49.620773",2026-03-12T04:09:16.280Z
35465006287,354650,SP,Santa Ernestina,CRAS - Casa da Família,,,Capitão Alberto Mendes Junior - 290,290,,,Centro,15970000,"-21.466838007981007\,-48.39132070541382",2026-03-12T04:09:12.277Z
35466003548,354660,SP,Santa fé do Sul,CRAS - Espaço da Cidadania,,,Waldemar Lopes Ferraz - 987,987,,,Centro,15775000,"-20.2182879\,-50.9258872",2026-03-12T04:09:14.335Z
35467004293,354670,SP,Santa Gertrudes,CRAS SANTA GERTRUDES,,,9 - 2,2,,,JD INDAIA 3,13512068,"-22.4492839251869\,-47.54544585943223",2026-03-12T04:09:13.751Z
35468003818,354680,SP,Santa Isabel,CRAS -JARDIM ELDORADO,,,DIRCE MARIA MACHADO - 400,400,,,JARDIM ELDORADO,07500000,"-23.302137613254786\,-46.21743857860566",2026-03-12T04:09:15.362Z
35468040187,354680,SP,Santa Isabel,CRAS CENTRAL,,,PREFEITO JOSE BASILIO DE ALVARENGA - 1000,1000,,,JD. MONTE SERRAT,07500000,"-23.31226683352424\,-46.23164892196656",2026-03-12T04:09:18.112Z
35469036175,354690,SP,Santa Lúcia,CRAS INACIA APARECIDA DOS SANTOS NASCIMENTO,,,DOS ANDRADAS - 671,671,,EM FRENTE A IGREJA CONGREGAÇÃO CRISTÃ NO BRASIL,CENTRO,14825013,"-21.687752194602126\,-48.085695862901055",2026-03-12T04:09:16.212Z
35470006025,354700,SP,Santa Maria da Serra,CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL DE SANTA MARIA DA SERRA,,,CORONEL JOSE ANTONIO FROTA - 520,520,,,CENTRO,17370000,"-22.56825056370651\,-48.15988800706692",2026-03-12T04:09:13.457Z
35471020204,354710,SP,Santa Mercedes,CRAS Aconchego,,,Princesa Izabel - 740,740,,,CENTRO,17940000,"-21.35071719808887\,-51.752467632031774",2026-03-12T04:09:15.223Z
35472012197,354720,SP,Santana da Ponte Pensa,CRAS - CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL,,,DAVID GIOVANINI - 430,430,,Praça Igreja Matriz,CENTRO,15765000,"-20.25448721149524\,-50.796360969543464",2026-03-12T04:09:14.692Z
